datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
01-12-2011 16:00,4,0,1,1,16.4,20.455,40,12.998,201
01-12-2011 17:00,4,0,1,1,14.76,17.425,46,8.9981,418
01-12-2011 18:00,4,0,1,1,14.76,18.18,43,7.0015,405
01-12-2011 19:00,4,0,1,1,13.94,17.425,46,7.0015,228
01-12-2011 20:00,4,0,1,1,13.94,17.425,46,7.0015,190
01-12-2011 21:00,4,0,1,1,12.3,15.91,61,7.0015,162
01-12-2011 22:00,4,0,1,1,12.3,16.665,61,0,104
01-12-2011 23:00,4,0,1,1,10.66,14.395,70,6.0032,73
02-12-2011 00:00,4,0,1,1,10.66,14.395,70,6.0032,38
02-12-2011 01:00,4,0,1,1,9.84,14.395,75,0,15
02-12-2011 02:00,4,0,1,1,9.84,14.395,75,0,10
02-12-2011 03:00,4,0,1,1,9.02,13.635,80,0,1
02-12-2011 04:00,4,0,1,1,9.02,13.635,80,0,3
02-12-2011 05:00,4,0,1,1,9.02,12.88,80,6.0032,23
02-12-2011 06:00,4,0,1,1,9.02,13.635,80,0,87
02-12-2011 07:00,4,0,1,1,9.02,12.88,87,6.0032,205
02-12-2011 08:00,4,0,1,1,9.84,14.395,87,0,445
02-12-2011 09:00,4,0,1,1,11.48,15.91,81,0,246
02-12-2011 10:00,4,0,1,1,12.3,14.395,75,15.0013,105
02-12-2011 11:00,4,0,1,1,13.94,16.665,66,11.0014,160
02-12-2011 12:00,4,0,1,1,14.76,17.425,57,8.9981,204
02-12-2011 13:00,4,0,1,1,16.4,20.455,47,8.9981,207
02-12-2011 14:00,4,0,1,1,17.22,21.21,44,7.0015,170
02-12-2011 15:00,4,0,1,1,17.22,21.21,41,6.0032,199
02-12-2011 16:00,4,0,1,1,17.22,21.21,41,6.0032,276
02-12-2011 17:00,4,0,1,1,17.22,21.21,38,0,411
02-12-2011 18:00,4,0,1,1,16.4,20.455,50,0,372
02-12-2011 19:00,4,0,1,1,13.94,15.91,53,16.9979,265
02-12-2011 20:00,4,0,1,1,15.58,19.695,40,19.0012,190
02-12-2011 21:00,4,0,1,1,13.94,16.665,49,12.998,111
02-12-2011 22:00,4,0,1,1,13.12,15.91,53,12.998,102
02-12-2011 23:00,4,0,1,1,13.12,15.15,53,19.0012,95
03-12-2011 00:00,4,0,0,1,12.3,14.395,56,16.9979,75
03-12-2011 01:00,4,0,0,1,10.66,12.88,65,12.998,71
03-12-2011 02:00,4,0,0,1,10.66,12.88,65,11.0014,50
03-12-2011 03:00,4,0,0,1,9.84,12.12,70,8.9981,9
03-12-2011 04:00,4,0,0,1,9.02,11.365,75,8.9981,8
03-12-2011 05:00,4,0,0,1,9.84,12.88,70,6.0032,6
03-12-2011 06:00,4,0,0,1,9.84,12.88,65,7.0015,11
03-12-2011 07:00,4,0,0,1,9.02,12.88,75,6.0032,26
03-12-2011 08:00,4,0,0,1,9.84,12.88,75,6.0032,63
03-12-2011 09:00,4,0,0,1,10.66,13.635,70,7.0015,124
03-12-2011 10:00,4,0,0,1,13.12,16.665,61,8.9981,195
03-12-2011 11:00,4,0,0,1,13.12,16.665,57,6.0032,275
03-12-2011 12:00,4,0,0,1,14.76,18.94,50,0,358
03-12-2011 13:00,4,0,0,1,14.76,18.18,50,6.0032,292
03-12-2011 14:00,4,0,0,1,14.76,18.94,46,0,343
03-12-2011 15:00,4,0,0,1,15.58,19.695,46,0,337
03-12-2011 16:00,4,0,0,1,15.58,19.695,46,0,305
03-12-2011 17:00,4,0,0,1,14.76,18.94,62,0,232
03-12-2011 18:00,4,0,0,1,13.94,16.665,53,8.9981,224
03-12-2011 19:00,4,0,0,1,12.3,15.91,61,6.0032,175
03-12-2011 20:00,4,0,0,1,12.3,15.91,61,6.0032,127
03-12-2011 21:00,4,0,0,2,12.3,15.91,61,6.0032,109
03-12-2011 22:00,4,0,0,2,13.12,16.665,61,6.0032,114
03-12-2011 23:00,4,0,0,1,12.3,15.15,70,8.9981,85
04-12-2011 00:00,4,0,0,1,12.3,15.91,70,7.0015,83
04-12-2011 01:00,4,0,0,1,12.3,15.91,75,6.0032,74
04-12-2011 02:00,4,0,0,1,10.66,15.15,81,0,62
04-12-2011 03:00,4,0,0,1,11.48,15.91,75,0,41
04-12-2011 04:00,4,0,0,1,10.66,15.15,87,0,11
04-12-2011 05:00,4,0,0,1,10.66,15.15,81,0,4
04-12-2011 06:00,4,0,0,1,9.84,14.395,93,0,4
04-12-2011 07:00,4,0,0,1,10.66,15.15,87,0,26
04-12-2011 08:00,4,0,0,1,10.66,15.15,87,0,55
04-12-2011 09:00,4,0,0,1,12.3,16.665,81,0,126
04-12-2011 10:00,4,0,0,1,13.12,16.665,81,8.9981,216
04-12-2011 11:00,4,0,0,1,13.94,16.665,81,11.0014,254
04-12-2011 12:00,4,0,0,1,14.76,17.425,81,11.0014,329
04-12-2011 13:00,4,0,0,1,16.4,20.455,66,15.0013,357
04-12-2011 14:00,4,0,0,1,17.22,21.21,62,8.9981,323
04-12-2011 15:00,4,0,0,1,17.22,21.21,62,12.998,296
04-12-2011 16:00,4,0,0,1,17.22,21.21,58,15.0013,330
04-12-2011 17:00,4,0,0,1,15.58,19.695,76,8.9981,245
04-12-2011 18:00,4,0,0,1,15.58,19.695,71,0,171
04-12-2011 19:00,4,0,0,1,15.58,19.695,76,0,173
04-12-2011 20:00,4,0,0,1,14.76,17.425,76,8.9981,124
04-12-2011 21:00,4,0,0,1,14.76,18.18,81,7.0015,72
04-12-2011 22:00,4,0,0,1,13.94,17.425,87,7.0015,64
04-12-2011 23:00,4,0,0,1,13.94,17.425,87,7.0015,45
05-12-2011 00:00,4,0,1,1,13.12,16.665,87,6.0032,24
05-12-2011 01:00,4,0,1,1,13.12,17.425,87,0,12
05-12-2011 02:00,4,0,1,1,13.12,17.425,87,0,8
05-12-2011 03:00,4,0,1,1,13.12,17.425,87,0,2
05-12-2011 04:00,4,0,1,1,12.3,15.91,87,7.0015,7
05-12-2011 05:00,4,0,1,1,12.3,15.91,87,7.0015,25
05-12-2011 06:00,4,0,1,1,12.3,15.91,93,6.0032,90
05-12-2011 07:00,4,0,1,1,13.12,17.425,90,0,283
05-12-2011 08:00,4,0,1,1,13.12,17.425,93,0,404
05-12-2011 09:00,4,0,1,2,14.76,18.18,87,6.0032,190
05-12-2011 10:00,4,0,1,2,14.76,18.18,87,6.0032,87
05-12-2011 11:00,4,0,1,2,14.76,18.18,87,6.0032,123
05-12-2011 12:00,4,0,1,2,16.4,20.455,76,7.0015,154
05-12-2011 13:00,4,0,1,2,17.22,21.21,71,6.0032,171
05-12-2011 14:00,4,0,1,2,18.86,22.725,67,0,133
05-12-2011 15:00,4,0,1,2,18.86,22.725,72,6.0032,148
05-12-2011 16:00,4,0,1,1,20.5,24.24,63,6.0032,248
05-12-2011 17:00,4,0,1,1,17.22,21.21,77,0,446
05-12-2011 18:00,4,0,1,1,18.04,21.97,77,0,399
05-12-2011 19:00,4,0,1,2,18.86,22.725,77,0,308
05-12-2011 20:00,4,0,1,2,18.86,22.725,82,7.0015,205
05-12-2011 21:00,4,0,1,2,18.04,21.97,88,6.0032,176
05-12-2011 22:00,4,0,1,2,18.04,21.97,88,8.9981,106
05-12-2011 23:00,4,0,1,2,18.86,22.725,88,8.9981,62
06-12-2011 00:00,4,0,1,2,20.5,24.24,77,19.9995,28
06-12-2011 01:00,4,0,1,2,18.86,22.725,88,19.9995,16
06-12-2011 02:00,4,0,1,2,18.86,22.725,87,12.998,3
06-12-2011 03:00,4,0,1,2,18.86,22.725,87,12.998,3
06-12-2011 04:00,4,0,1,3,18.86,22.725,88,15.0013,7
06-12-2011 05:00,4,0,1,3,18.86,22.725,88,15.0013,20
06-12-2011 06:00,4,0,1,2,18.04,21.97,94,19.0012,86
06-12-2011 07:00,4,0,1,2,18.86,22.725,94,12.998,234
06-12-2011 08:00,4,0,1,2,18.86,22.725,94,12.998,414
06-12-2011 09:00,4,0,1,2,18.86,22.725,94,15.0013,204
06-12-2011 10:00,4,0,1,3,18.86,22.725,94,19.0012,50
06-12-2011 11:00,4,0,1,3,18.86,22.725,94,16.9979,32
06-12-2011 12:00,4,0,1,3,18.86,22.725,100,15.0013,55
06-12-2011 13:00,4,0,1,3,18.86,22.725,100,12.998,71
06-12-2011 14:00,4,0,1,3,19.68,23.485,100,15.0013,75
06-12-2011 15:00,4,0,1,3,20.5,24.24,100,12.998,45
06-12-2011 16:00,4,0,1,3,18.86,22.725,100,16.9979,88
06-12-2011 17:00,4,0,1,2,18.86,22.725,100,15.0013,262
06-12-2011 18:00,4,0,1,2,18.86,22.725,100,19.0012,304
06-12-2011 19:00,4,0,1,3,18.86,22.725,100,19.9995,233
06-12-2011 20:00,4,0,1,3,18.86,22.725,100,19.9995,110
06-12-2011 21:00,4,0,1,2,18.04,21.97,100,12.998,114
06-12-2011 22:00,4,0,1,3,18.86,22.725,100,11.0014,87
06-12-2011 23:00,4,0,1,3,18.86,22.725,100,11.0014,53
07-12-2011 00:00,4,0,1,1,18.04,21.97,100,12.998,33
07-12-2011 01:00,4,0,1,2,18.86,22.725,100,16.9979,13
07-12-2011 02:00,4,0,1,3,18.86,22.725,100,15.0013,6
07-12-2011 03:00,4,0,1,3,18.86,22.725,100,15.0013,3
07-12-2011 04:00,4,0,1,3,18.86,22.725,100,11.0014,1
07-12-2011 05:00,4,0,1,3,18.86,22.725,100,11.0014,3
07-12-2011 06:00,4,0,1,3,19.68,23.485,100,27.9993,18
07-12-2011 07:00,4,0,1,3,18.04,21.97,100,7.0015,46
07-12-2011 08:00,4,0,1,3,18.04,21.97,100,0,86
07-12-2011 09:00,4,0,1,3,18.04,21.97,100,16.9979,64
07-12-2011 10:00,4,0,1,3,18.04,21.97,100,6.0032,33
07-12-2011 11:00,4,0,1,3,18.04,21.97,100,6.0032,50
07-12-2011 12:00,4,0,1,3,18.04,21.97,100,8.9981,33
07-12-2011 13:00,4,0,1,3,18.04,21.97,100,12.998,33
07-12-2011 14:00,4,0,1,3,18.04,21.97,100,12.998,25
07-12-2011 15:00,4,0,1,3,17.22,21.21,94,15.0013,30
07-12-2011 16:00,4,0,1,3,17.22,21.21,94,12.998,31
07-12-2011 17:00,4,0,1,3,16.4,20.455,100,22.0028,52
07-12-2011 18:00,4,0,1,3,16.4,20.455,94,19.9995,51
07-12-2011 19:00,4,0,1,3,13.94,14.395,87,43.0006,33
07-12-2011 20:00,4,0,1,3,13.94,14.395,87,43.0006,26
07-12-2011 21:00,4,0,1,3,12.3,12.88,87,35.0008,6
07-12-2011 22:00,4,0,1,3,9.84,9.85,93,30.0026,13
07-12-2011 23:00,4,0,1,1,9.84,10.605,93,26.0027,16
08-12-2011 00:00,4,0,1,2,10.66,11.365,87,19.9995,21
08-12-2011 01:00,4,0,1,1,10.66,11.365,81,23.9994,7
08-12-2011 02:00,4,0,1,1,11.48,13.635,65,15.0013,4
08-12-2011 03:00,4,0,1,1,10.66,11.365,60,19.9995,1
08-12-2011 04:00,4,0,1,2,9.84,9.85,60,31.0009,2
08-12-2011 05:00,4,0,1,1,9.02,10.605,64,15.0013,12
08-12-2011 06:00,4,0,1,1,9.02,10.605,55,19.0012,71
08-12-2011 07:00,4,0,1,1,9.02,10.605,60,15.0013,244
08-12-2011 08:00,4,0,1,1,9.02,10.605,55,19.0012,429
08-12-2011 09:00,4,0,1,1,9.84,10.605,52,26.0027,225
08-12-2011 10:00,4,0,1,1,10.66,11.365,52,22.0028,110
08-12-2011 11:00,4,0,1,1,11.48,13.635,52,16.9979,106
08-12-2011 12:00,4,0,1,1,11.48,12.88,52,22.0028,156
08-12-2011 13:00,4,0,1,1,12.3,13.635,49,23.9994,124
08-12-2011 14:00,4,0,1,1,13.12,15.15,45,16.9979,137
08-12-2011 15:00,4,0,1,1,13.12,16.665,45,8.9981,117
08-12-2011 16:00,4,0,1,1,13.12,15.91,45,12.998,208
08-12-2011 17:00,4,0,1,1,12.3,15.91,49,7.0015,331
08-12-2011 18:00,4,0,1,1,11.48,13.635,52,15.0013,318
08-12-2011 19:00,4,0,1,1,10.66,13.635,56,7.0015,232
08-12-2011 20:00,4,0,1,1,10.66,13.635,60,7.0015,175
08-12-2011 21:00,4,0,1,1,11.48,15.15,61,6.0032,139
08-12-2011 22:00,4,0,1,1,10.66,13.635,65,8.9981,92
08-12-2011 23:00,4,0,1,1,9.84,12.88,70,7.0015,61
09-12-2011 00:00,4,0,1,1,9.84,14.395,65,0,34
09-12-2011 01:00,4,0,1,1,9.84,14.395,65,0,14
09-12-2011 02:00,4,0,1,1,9.84,14.395,70,0,12
09-12-2011 03:00,4,0,1,1,9.02,13.635,80,0,6
09-12-2011 04:00,4,0,1,1,9.02,13.635,80,0,2
09-12-2011 05:00,4,0,1,1,9.02,13.635,80,0,20
09-12-2011 06:00,4,0,1,1,9.02,12.88,80,6.0032,63
09-12-2011 07:00,4,0,1,1,9.02,12.88,75,6.0032,199
09-12-2011 08:00,4,0,1,1,9.84,14.395,81,0,385
09-12-2011 09:00,4,0,1,1,10.66,14.395,81,6.0032,264
09-12-2011 10:00,4,0,1,2,12.3,15.15,70,11.0014,126
09-12-2011 11:00,4,0,1,1,13.12,15.15,70,16.9979,136
09-12-2011 12:00,4,0,1,1,14.76,16.665,57,19.9995,173
09-12-2011 13:00,4,0,1,1,15.58,19.695,50,12.998,168
09-12-2011 14:00,4,0,1,1,15.58,19.695,46,19.0012,187
09-12-2011 15:00,4,0,1,1,15.58,19.695,46,19.0012,189
09-12-2011 16:00,4,0,1,1,14.76,17.425,62,8.9981,250
09-12-2011 17:00,4,0,1,1,13.94,17.425,66,7.0015,362
09-12-2011 18:00,4,0,1,1,13.94,18.18,61,0,318
09-12-2011 19:00,4,0,1,1,13.94,18.18,61,0,199
09-12-2011 20:00,4,0,1,1,12.3,16.665,81,0,150
09-12-2011 21:00,4,0,1,1,12.3,16.665,75,0,140
09-12-2011 22:00,4,0,1,1,11.48,15.91,87,0,129
09-12-2011 23:00,4,0,1,1,11.48,15.91,81,0,94
10-12-2011 00:00,4,0,0,2,10.66,13.635,81,7.0015,77
10-12-2011 01:00,4,0,0,2,10.66,12.88,70,11.0014,66
10-12-2011 02:00,4,0,0,2,11.48,15.15,61,6.0032,60
10-12-2011 03:00,4,0,0,2,11.48,15.15,61,6.0032,25
10-12-2011 04:00,4,0,0,2,10.66,13.635,65,7.0015,3
10-12-2011 05:00,4,0,0,1,10.66,12.88,60,11.0014,6
10-12-2011 06:00,4,0,0,1,9.84,12.88,65,7.0015,11
10-12-2011 07:00,4,0,0,1,9.84,11.365,65,12.998,11
10-12-2011 08:00,4,0,0,1,10.66,13.635,65,8.9981,73
10-12-2011 09:00,4,0,0,1,11.48,12.88,61,19.0012,149
10-12-2011 10:00,4,0,0,1,13.12,15.15,57,16.9979,192
10-12-2011 11:00,4,0,0,1,13.12,14.395,53,27.9993,236
10-12-2011 12:00,4,0,0,1,13.12,14.395,45,27.9993,283
10-12-2011 13:00,4,0,0,1,13.94,15.15,34,27.9993,286
10-12-2011 14:00,4,0,0,1,13.94,15.15,31,22.0028,293
10-12-2011 15:00,4,0,0,1,13.94,15.15,34,23.9994,299
10-12-2011 16:00,4,0,0,1,13.12,14.395,31,26.0027,241
10-12-2011 17:00,4,0,0,1,11.48,12.88,36,22.0028,185
10-12-2011 18:00,4,0,0,1,10.66,12.88,38,15.0013,172
10-12-2011 19:00,4,0,0,1,10.66,12.12,38,19.0012,154
10-12-2011 20:00,4,0,0,1,9.84,11.365,35,15.0013,124
10-12-2011 21:00,4,0,0,1,9.02,10.605,44,15.0013,83
10-12-2011 22:00,4,0,0,1,9.02,11.365,41,8.9981,95
10-12-2011 23:00,4,0,0,1,8.2,10.605,47,11.0014,66
11-12-2011 00:00,4,0,0,1,8.2,9.85,51,15.0013,74
11-12-2011 01:00,4,0,0,1,6.56,7.575,59,15.0013,62
11-12-2011 02:00,4,0,0,1,7.38,8.335,55,16.9979,52
11-12-2011 03:00,4,0,0,1,6.56,9.09,59,8.9981,19
11-12-2011 04:00,4,0,0,1,6.56,8.335,59,11.0014,5
11-12-2011 05:00,4,0,0,1,7.38,10.605,59,7.0015,6
11-12-2011 06:00,4,0,0,1,6.56,11.365,59,0,10
11-12-2011 07:00,4,0,0,1,7.38,12.12,55,0,31
11-12-2011 08:00,4,0,0,1,6.56,11.365,69,0,72
11-12-2011 09:00,4,0,0,1,8.2,12.88,59,0,107
11-12-2011 10:00,4,0,0,1,9.84,14.395,44,0,194
11-12-2011 11:00,4,0,0,1,10.66,15.15,35,0,197
11-12-2011 12:00,4,0,0,1,10.66,15.15,35,0,288
11-12-2011 13:00,4,0,0,1,12.3,16.665,31,0,268
11-12-2011 14:00,4,0,0,1,12.3,16.665,28,0,242
11-12-2011 15:00,4,0,0,1,12.3,16.665,26,0,266
11-12-2011 16:00,4,0,0,1,12.3,16.665,26,0,206
11-12-2011 17:00,4,0,0,1,11.48,15.91,30,0,163
11-12-2011 18:00,4,0,0,1,9.84,11.365,48,12.998,163
11-12-2011 19:00,4,0,0,1,9.02,11.365,55,12.998,105
11-12-2011 20:00,4,0,0,1,9.02,12.12,55,7.0015,72
11-12-2011 21:00,4,0,0,1,9.02,13.635,55,0,63
11-12-2011 22:00,4,0,0,1,9.02,13.635,55,0,43
11-12-2011 23:00,4,0,0,1,8.2,12.88,69,0,35
12-12-2011 00:00,4,0,1,1,8.2,11.365,69,6.0032,20
12-12-2011 01:00,4,0,1,1,8.2,12.88,69,0,9
12-12-2011 02:00,4,0,1,1,8.2,12.88,69,0,4
12-12-2011 03:00,4,0,1,1,7.38,12.12,74,0,2
12-12-2011 04:00,4,0,1,1,7.38,12.12,74,0,3
12-12-2011 05:00,4,0,1,1,6.56,11.365,80,0,21
12-12-2011 06:00,4,0,1,1,6.56,9.09,80,7.0015,64
12-12-2011 07:00,4,0,1,1,5.74,7.575,86,8.9981,235
12-12-2011 08:00,4,0,1,2,6.56,9.09,80,7.0015,385
12-12-2011 09:00,4,0,1,2,7.38,10.605,74,6.0032,220
12-12-2011 10:00,4,0,1,2,9.02,12.12,69,7.0015,105
12-12-2011 11:00,4,0,1,2,10.66,14.395,60,6.0032,115
12-12-2011 12:00,4,0,1,1,11.48,14.395,52,7.0015,145
12-12-2011 13:00,4,0,1,2,12.3,15.91,52,7.0015,166
12-12-2011 14:00,4,0,1,2,13.12,16.665,53,8.9981,111
12-12-2011 15:00,4,0,1,2,13.12,16.665,57,7.0015,132
12-12-2011 16:00,4,0,1,2,13.12,16.665,57,6.0032,214
12-12-2011 17:00,4,0,1,2,12.3,16.665,56,0,359
12-12-2011 18:00,4,0,1,1,12.3,15.91,56,6.0032,357
12-12-2011 19:00,4,0,1,1,11.48,15.15,61,6.0032,241
12-12-2011 20:00,4,0,1,1,12.3,15.91,56,6.0032,165
12-12-2011 21:00,4,0,1,1,10.66,15.15,81,0,121
12-12-2011 22:00,4,0,1,1,10.66,15.15,70,0,71
12-12-2011 23:00,4,0,1,1,9.84,14.395,75,0,45
13-12-2011 00:00,4,0,1,1,9.02,13.635,80,0,17
13-12-2011 01:00,4,0,1,1,8.2,12.88,80,0,4
13-12-2011 02:00,4,0,1,1,8.2,12.88,80,0,2
13-12-2011 03:00,4,0,1,1,7.38,12.12,80,0,3
13-12-2011 04:00,4,0,1,1,8.2,12.88,80,0,4
13-12-2011 05:00,4,0,1,1,7.38,12.12,86,0,20
13-12-2011 06:00,4,0,1,1,8.2,12.88,80,0,92
13-12-2011 07:00,4,0,1,1,6.56,8.335,80,11.0014,223
13-12-2011 08:00,4,0,1,1,8.2,11.365,69,7.0015,400
13-12-2011 09:00,4,0,1,1,10.66,12.88,60,11.0014,233
13-12-2011 10:00,4,0,1,1,12.3,15.15,52,11.0014,102
13-12-2011 11:00,4,0,1,1,13.94,15.91,46,16.9979,124
13-12-2011 12:00,4,0,1,1,14.76,16.665,43,23.9994,167
13-12-2011 13:00,4,0,1,1,16.4,20.455,37,22.0028,127
13-12-2011 14:00,4,0,1,1,16.4,20.455,37,16.9979,134
13-12-2011 15:00,4,0,1,1,16.4,20.455,35,16.9979,151
13-12-2011 16:00,4,0,1,1,15.58,19.695,37,16.9979,207
13-12-2011 17:00,4,0,1,1,14.76,17.425,40,12.998,398
13-12-2011 18:00,4,0,1,1,13.94,15.91,42,15.0013,382
13-12-2011 19:00,4,0,1,1,13.12,15.91,49,11.0014,267
13-12-2011 20:00,4,0,1,1,13.12,15.91,49,11.0014,161
13-12-2011 21:00,4,0,1,1,12.3,15.15,52,11.0014,139
13-12-2011 22:00,4,0,1,1,12.3,15.15,52,11.0014,107
13-12-2011 23:00,4,0,1,1,10.66,15.15,70,0,59
14-12-2011 00:00,4,0,1,1,10.66,15.15,75,0,22
14-12-2011 01:00,4,0,1,1,10.66,15.15,75,0,8
14-12-2011 02:00,4,0,1,1,10.66,15.15,75,0,2
14-12-2011 03:00,4,0,1,1,11.48,15.91,65,0,3
14-12-2011 04:00,4,0,1,1,10.66,15.15,75,0,4
14-12-2011 05:00,4,0,1,2,10.66,15.15,81,0,26
14-12-2011 06:00,4,0,1,2,10.66,15.15,87,0,87
14-12-2011 07:00,4,0,1,1,11.48,15.91,75,0,247
14-12-2011 08:00,4,0,1,2,10.66,15.15,87,0,467
14-12-2011 09:00,4,0,1,2,12.3,16.665,61,0,239
14-12-2011 10:00,4,0,1,2,13.12,17.425,57,0,142
14-12-2011 11:00,4,0,1,2,13.94,18.18,55,0,115
14-12-2011 12:00,4,0,1,2,14.76,18.18,57,6.0032,144
14-12-2011 13:00,4,0,1,2,14.76,18.18,57,7.0015,133
14-12-2011 14:00,4,0,1,2,15.58,19.695,54,6.0032,151
14-12-2011 15:00,4,0,1,2,15.58,19.695,54,7.0015,167
14-12-2011 16:00,4,0,1,2,15.58,19.695,54,7.0015,245
14-12-2011 17:00,4,0,1,2,14.76,18.18,57,7.0015,396
14-12-2011 18:00,4,0,1,2,14.76,17.425,62,11.0014,390
14-12-2011 19:00,4,0,1,2,14.76,18.18,62,7.0015,268
14-12-2011 20:00,4,0,1,2,13.94,17.425,66,7.0015,175
14-12-2011 21:00,4,0,1,2,13.94,16.665,66,11.0014,154
14-12-2011 22:00,4,0,1,1,13.94,16.665,66,11.0014,104
14-12-2011 23:00,4,0,1,1,13.12,15.91,70,11.0014,51
15-12-2011 00:00,4,0,1,1,13.12,15.91,70,11.0014,50
15-12-2011 01:00,4,0,1,2,13.12,15.91,70,11.0014,20
15-12-2011 02:00,4,0,1,2,13.12,16.665,70,8.9981,7
15-12-2011 03:00,4,0,1,2,13.12,16.665,70,8.9981,3
15-12-2011 04:00,4,0,1,2,13.12,15.15,70,15.0013,6
15-12-2011 05:00,4,0,1,2,13.12,15.15,70,19.0012,24
15-12-2011 06:00,4,0,1,1,13.12,15.91,66,12.998,92
15-12-2011 07:00,4,0,1,1,13.12,15.91,70,12.998,258
15-12-2011 08:00,4,0,1,2,13.94,15.91,66,15.0013,457
15-12-2011 09:00,4,0,1,2,14.76,16.665,62,19.0012,280
15-12-2011 10:00,4,0,1,2,16.4,20.455,58,19.9995,109
15-12-2011 11:00,4,0,1,2,16.4,20.455,62,27.9993,135
15-12-2011 12:00,4,0,1,2,18.86,22.725,59,32.9975,157
15-12-2011 13:00,4,0,1,2,20.5,24.24,55,23.9994,164
15-12-2011 14:00,4,0,1,2,21.32,25,52,22.0028,132
15-12-2011 15:00,4,0,1,3,21.32,25,55,15.0013,82
15-12-2011 16:00,4,0,1,3,18.86,22.725,72,11.0014,131
15-12-2011 17:00,4,0,1,2,21.32,25,59,19.0012,324
15-12-2011 18:00,4,0,1,2,21.32,25,59,19.9995,377
15-12-2011 19:00,4,0,1,2,21.32,25,59,19.0012,287
15-12-2011 20:00,4,0,1,1,21.32,25,59,22.0028,221
15-12-2011 21:00,4,0,1,1,20.5,24.24,63,19.9995,155
15-12-2011 22:00,4,0,1,1,21.32,25,63,22.0028,124
15-12-2011 23:00,4,0,1,1,21.32,25,63,22.0028,114
16-12-2011 00:00,4,0,1,1,20.5,24.24,72,22.0028,72
16-12-2011 01:00,4,0,1,1,20.5,24.24,72,15.0013,31
16-12-2011 02:00,4,0,1,1,19.68,23.485,77,7.0015,23
16-12-2011 03:00,4,0,1,1,18.86,22.725,82,8.9981,5
16-12-2011 04:00,4,0,1,2,20.5,24.24,59,12.998,5
16-12-2011 05:00,4,0,1,1,19.68,23.485,44,26.0027,26
16-12-2011 06:00,4,0,1,2,18.04,21.97,33,19.9995,82
16-12-2011 07:00,4,0,1,2,15.58,19.695,46,19.9995,231
16-12-2011 08:00,4,0,1,1,14.76,16.665,46,27.9993,459
16-12-2011 09:00,4,0,1,1,14.76,16.665,46,26.0027,243
16-12-2011 10:00,4,0,1,1,13.94,15.15,46,19.9995,132
16-12-2011 11:00,4,0,1,2,13.94,15.15,42,19.9995,144
16-12-2011 12:00,4,0,1,2,13.94,15.15,42,23.9994,173
16-12-2011 13:00,4,0,1,2,13.94,15.15,39,23.9994,137
16-12-2011 14:00,4,0,1,2,13.94,15.91,42,15.0013,128
16-12-2011 15:00,4,0,1,2,13.12,15.15,45,19.9995,153
16-12-2011 16:00,4,0,1,2,13.12,15.15,45,15.0013,224
16-12-2011 17:00,4,0,1,2,13.12,15.15,45,19.0012,365
16-12-2011 18:00,4,0,1,2,13.12,15.15,45,16.9979,295
16-12-2011 19:00,4,0,1,2,13.12,15.15,45,15.0013,214
16-12-2011 20:00,4,0,1,2,13.12,15.91,45,12.998,152
16-12-2011 21:00,4,0,1,2,13.12,15.91,45,11.0014,102
16-12-2011 22:00,4,0,1,2,12.3,15.15,49,11.0014,106
16-12-2011 23:00,4,0,1,2,12.3,15.15,49,8.9981,75
17-12-2011 00:00,4,0,0,1,12.3,14.395,49,19.0012,62
17-12-2011 01:00,4,0,0,2,12.3,14.395,52,16.9979,43
17-12-2011 02:00,4,0,0,2,11.48,13.635,56,15.0013,58
17-12-2011 03:00,4,0,0,1,10.66,12.88,60,12.998,26
17-12-2011 04:00,4,0,0,1,9.84,12.12,65,11.0014,9
17-12-2011 05:00,4,0,0,2,10.66,12.88,60,12.998,9
17-12-2011 06:00,4,0,0,2,10.66,12.12,56,19.0012,17
17-12-2011 07:00,4,0,0,2,10.66,12.88,56,15.0013,20
17-12-2011 08:00,4,0,0,2,10.66,12.88,56,15.0013,59
17-12-2011 09:00,4,0,0,2,10.66,12.12,56,16.9979,100
17-12-2011 10:00,4,0,0,2,10.66,12.12,52,19.0012,181
17-12-2011 11:00,4,0,0,2,11.48,12.88,45,22.0028,209
17-12-2011 12:00,4,0,0,2,11.48,12.88,45,19.0012,244
17-12-2011 13:00,4,0,0,2,11.48,13.635,48,16.9979,236
17-12-2011 14:00,4,0,0,1,11.48,12.88,45,23.9994,237
17-12-2011 15:00,4,0,0,1,11.48,12.88,45,19.0012,228
17-12-2011 16:00,4,0,0,1,11.48,13.635,45,15.0013,222
17-12-2011 17:00,4,0,0,1,10.66,12.88,48,15.0013,165
17-12-2011 18:00,4,0,0,1,10.66,11.365,48,26.0027,157
17-12-2011 19:00,4,0,0,3,9.84,10.605,65,22.0028,106
17-12-2011 20:00,4,0,0,1,9.02,10.605,69,16.9979,106
17-12-2011 21:00,4,0,0,1,8.2,10.605,75,11.0014,96
17-12-2011 22:00,4,0,0,1,8.2,10.605,75,11.0014,80
17-12-2011 23:00,4,0,0,1,8.2,11.365,75,0,69
18-12-2011 00:00,4,0,0,1,8.2,10.605,75,8.9981,71
18-12-2011 01:00,4,0,0,1,8.2,11.365,69,7.0015,46
18-12-2011 02:00,4,0,0,1,9.02,12.12,55,7.0015,41
18-12-2011 03:00,4,0,0,1,9.02,10.605,55,15.0013,18
